utt,convID1
swb1_dialogact_annot/sw07utt/sw_0759_3191.utt,582
swb1_dialogact_annot/sw07utt/sw_0750_2736.utt,331
swb1_dialogact_annot/sw07utt/sw_0771_3870.utt,909
swb1_dialogact_annot/sw07utt/sw_0701_2631.utt,286
swb1_dialogact_annot/sw08utt/sw_0808_2038.utt,17
swb1_dialogact_annot/sw08utt/sw_0879_3433.utt,736
swb1_dialogact_annot/sw01utt/sw_0164_3862.utt,908
swb1_dialogact_annot/sw07utt/sw_0756_3063.utt,499
swb1_dialogact_annot/sw07utt/sw_0755_3018.utt,469
swb1_dialogact_annot/sw10utt/sw_1084_2991.utt,448
swb1_dialogact_annot/sw01utt/sw_0192_3495.utt,761
swb1_dialogact_annot/sw09utt/sw_0965_2263.utt,102
swb1_dialogact_annot/sw01utt/sw_0153_3138.utt,547
swb1_dialogact_annot/sw03utt/sw_0365_3515.utt,772
swb1_dialogact_annot/sw07utt/sw_0706_2751.utt,336
swb1_dialogact_annot/sw02utt/sw_0273_2485.utt,208
swb1_dialogact_annot/sw08utt/sw_0827_3019.utt,470
swb1_dialogact_annot/sw07utt/sw_0711_3007.utt,461
swb1_dialogact_annot/sw08utt/sw_0857_2483.utt,207
swb1_dialogact_annot/sw00utt/sw_0055_3156.utt,559
swb1_dialogact_annot/sw09utt/sw_0976_3046.utt,486
swb1_dialogact_annot/sw02utt/sw_0213_2285.utt,111
swb1_dialogact_annot/sw08utt/sw_0826_2981.utt,443
swb1_dialogact_annot/sw00utt/sw_0024_4688.utt,1068
swb1_dialogact_annot/sw09utt/sw_0951_3383.utt,708
swb1_dialogact_annot/sw03utt/sw_0343_2965.utt,438
swb1_dialogact_annot/sw02utt/sw_0264_2252.utt,97
swb1_dialogact_annot/sw02utt/sw_0229_3130.utt,541
swb1_dialogact_annot/sw00utt/sw_0039_4628.utt,1053
swb1_dialogact_annot/sw07utt/sw_0727_4605.utt,1045
swb1_dialogact_annot/sw01utt/sw_0182_3152.utt,556
swb1_dialogact_annot/sw02utt/sw_0224_2818.utt,366
swb1_dialogact_annot/sw01utt/sw_0145_2429.utt,175
swb1_dialogact_annot/sw03utt/sw_0321_4902.utt,1119
swb1_dialogact_annot/sw08utt/sw_0865_2741.utt,332
swb1_dialogact_annot/sw03utt/sw_0372_3725.utt,855
swb1_dialogact_annot/sw01utt/sw_0117_2837.utt,378
swb1_dialogact_annot/sw09utt/sw_0978_3167.utt,565
swb1_dialogact_annot/sw07utt/sw_0728_4759.utt,1088
swb1_dialogact_annot/sw08utt/sw_0849_4709.utt,1074
swb1_dialogact_annot/sw02utt/sw_0270_2397.utt,163
swb1_dialogact_annot/sw00utt/sw_0046_4316.utt,1003
swb1_dialogact_annot/sw07utt/sw_0754_3003.utt,459
swb1_dialogact_annot/sw06utt/sw_0627_3651.utt,824
swb1_dialogact_annot/sw06utt/sw_0693_2300.utt,120
swb1_dialogact_annot/sw08utt/sw_0890_3903.utt,915
swb1_dialogact_annot/sw01utt/sw_0170_4868.utt,1113
swb1_dialogact_annot/sw06utt/sw_0694_2380.utt,155
swb1_dialogact_annot/sw06utt/sw_0695_2424.utt,172
swb1_dialogact_annot/sw07utt/sw_0714_3039.utt,481
swb1_dialogact_annot/sw08utt/sw_0855_2191.utt,78
swb1_dialogact_annot/sw02utt/sw_0298_3245.utt,619
swb1_dialogact_annot/sw00utt/sw_0076_4153.utt,986
swb1_dialogact_annot/sw04utt/sw_0402_2634.utt,287
swb1_dialogact_annot/sw03utt/sw_0338_2641.utt,290
swb1_dialogact_annot/sw12utt/sw_1203_2229.utt,86
swb1_dialogact_annot/sw01utt/sw_0102_4033.utt,942
swb1_dialogact_annot/sw10utt/sw_1073_3271.utt,638
swb1_dialogact_annot/sw08utt/sw_0818_2528.utt,230
swb1_dialogact_annot/sw07utt/sw_0796_3464.utt,754
swb1_dialogact_annot/sw07utt/sw_0798_3736.utt,860
swb1_dialogact_annot/sw03utt/sw_0347_3052.utt,491
swb1_dialogact_annot/sw09utt/sw_0915_3624.utt,814
swb1_dialogact_annot/sw11utt/sw_1112_3004.utt,460
swb1_dialogact_annot/sw10utt/sw_1046_2621.utt,280
swb1_dialogact_annot/sw05utt/sw_0598_2858.utt,387
swb1_dialogact_annot/sw08utt/sw_0873_3042.utt,484
swb1_dialogact_annot/sw05utt/sw_0527_2177.utt,70
swb1_dialogact_annot/sw06utt/sw_0666_3359.utt,690
swb1_dialogact_annot/sw03utt/sw_0366_3517.utt,773
swb1_dialogact_annot/sw07utt/sw_0745_2387.utt,159
swb1_dialogact_annot/sw06utt/sw_0604_2969.utt,441
swb1_dialogact_annot/sw00utt/sw_0052_4378.utt,1034
swb1_dialogact_annot/sw04utt/sw_0481_3045.utt,485
swb1_dialogact_annot/sw05utt/sw_0519_4733.utt,1082
swb1_dialogact_annot/sw10utt/sw_1053_3203.utt,590
swb1_dialogact_annot/sw06utt/sw_0660_3190.utt,581
swb1_dialogact_annot/sw12utt/sw_1208_2724.utt,327
swb1_dialogact_annot/sw07utt/sw_0704_2690.utt,312
swb1_dialogact_annot/sw07utt/sw_0703_2661.utt,300
swb1_dialogact_annot/sw00utt/sw_0049_4353.utt,1023
swb1_dialogact_annot/sw06utt/sw_0682_4660.utt,1062
swb1_dialogact_annot/sw03utt/sw_0326_2249.utt,96
swb1_dialogact_annot/sw01utt/sw_0147_2539.utt,234
swb1_dialogact_annot/sw00utt/sw_0033_4336.utt,1014
swb1_dialogact_annot/sw10utt/sw_1048_2794.utt,360
swb1_dialogact_annot/sw10utt/sw_1036_2960.utt,435
swb1_dialogact_annot/sw07utt/sw_0770_3681.utt,837
swb1_dialogact_annot/sw04utt/sw_0422_3320.utt,666
swb1_dialogact_annot/sw02utt/sw_0209_2102.utt,42
swb1_dialogact_annot/sw08utt/sw_0815_2354.utt,144
swb1_dialogact_annot/sw10utt/sw_1094_3255.utt,627
swb1_dialogact_annot/sw08utt/sw_0869_2871.utt,393
swb1_dialogact_annot/sw06utt/sw_0607_3012.utt,464
swb1_dialogact_annot/sw01utt/sw_0125_3306.utt,658
swb1_dialogact_annot/sw00utt/sw_0015_4877.utt,1115
swb1_dialogact_annot/sw10utt/sw_1056_3276.utt,641
swb1_dialogact_annot/sw00utt/sw_0036_4379.utt,1035
swb1_dialogact_annot/sw06utt/sw_0683_4675.utt,1064
swb1_dialogact_annot/sw05utt/sw_0587_2383.utt,157
swb1_dialogact_annot/sw07utt/sw_0725_3911.utt,917
swb1_dialogact_annot/sw07utt/sw_0768_3626.utt,815
swb1_dialogact_annot/sw06utt/sw_0686_4829.utt,1105
swb1_dialogact_annot/sw02utt/sw_0287_2819.utt,367
swb1_dialogact_annot/sw09utt/sw_0984_3414.utt,724
swb1_dialogact_annot/sw06utt/sw_0612_3090.utt,521
swb1_dialogact_annot/sw09utt/sw_0917_3694.utt,844
swb1_dialogact_annot/sw07utt/sw_0797_3563.utt,795
swb1_dialogact_annot/sw00utt/sw_0067_2945.utt,426
swb1_dialogact_annot/sw10utt/sw_1045_2495.utt,213
swb1_dialogact_annot/sw03utt/sw_0315_3993.utt,932
swb1_dialogact_annot/sw03utt/sw_0337_2608.utt,270
swb1_dialogact_annot/sw06utt/sw_0637_2104.utt,43
swb1_dialogact_annot/sw06utt/sw_0643_2452.utt,191
swb1_dialogact_annot/sw09utt/sw_0997_2155.utt,63
swb1_dialogact_annot/sw10utt/sw_1096_3346.utt,683
swb1_dialogact_annot/sw09utt/sw_0962_3847.utt,904
swb1_dialogact_annot/sw02utt/sw_0243_3513.utt,770
swb1_dialogact_annot/sw05utt/sw_0509_3639.utt,820
swb1_dialogact_annot/sw05utt/sw_0558_3342.utt,679
swb1_dialogact_annot/sw08utt/sw_0864_2716.utt,323
swb1_dialogact_annot/sw10utt/sw_1075_3665.utt,832
swb1_dialogact_annot/sw06utt/sw_0616_3283.utt,646
swb1_dialogact_annot/sw10utt/sw_1055_3272.utt,639
swb1_dialogact_annot/sw09utt/sw_0971_2839.utt,379
swb1_dialogact_annot/sw08utt/sw_0811_2278.utt,108
swb1_dialogact_annot/sw02utt/sw_0206_4859.utt,1112
swb1_dialogact_annot/sw00utt/sw_0054_2789.utt,356
swb1_dialogact_annot/sw10utt/sw_1067_2689.utt,311
swb1_dialogact_annot/sw06utt/sw_0685_4726.utt,1080
swb1_dialogact_annot/sw04utt/sw_0496_3344.utt,681
swb1_dialogact_annot/sw12utt/sw_1207_2503.utt,217
swb1_dialogact_annot/sw06utt/sw_0677_3805.utt,891
swb1_dialogact_annot/sw08utt/sw_0834_3282.utt,645
swb1_dialogact_annot/sw10utt/sw_1002_2426.utt,173
swb1_dialogact_annot/sw06utt/sw_0657_2900.utt,408
swb1_dialogact_annot/sw09utt/sw_0974_2942.utt,424
swb1_dialogact_annot/sw03utt/sw_0376_4077.utt,957
swb1_dialogact_annot/sw03utt/sw_0360_3397.utt,714
swb1_dialogact_annot/sw02utt/sw_0284_2743.utt,333
swb1_dialogact_annot/sw01utt/sw_0163_3821.utt,897
swb1_dialogact_annot/sw09utt/sw_0973_2934.utt,421
swb1_dialogact_annot/sw04utt/sw_0436_4055.utt,950
swb1_dialogact_annot/sw09utt/sw_0949_3216.utt,598
swb1_dialogact_annot/sw05utt/sw_0522_2072.utt,30
swb1_dialogact_annot/sw07utt/sw_0740_2185.utt,75
swb1_dialogact_annot/sw05utt/sw_0586_2295.utt,117
swb1_dialogact_annot/sw09utt/sw_0925_4681.utt,1066
swb1_dialogact_annot/sw06utt/sw_0620_3408.utt,721
swb1_dialogact_annot/sw06utt/sw_0639_2187.utt,76
swb1_dialogact_annot/sw07utt/sw_0758_3087.utt,519
swb1_dialogact_annot/sw03utt/sw_0354_3286.utt,648
swb1_dialogact_annot/sw03utt/sw_0378_4154.utt,987
swb1_dialogact_annot/sw09utt/sw_0964_2237.utt,91
swb1_dialogact_annot/sw07utt/sw_0747_2585.utt,258
swb1_dialogact_annot/sw07utt/sw_0780_2393.utt,161
swb1_dialogact_annot/sw05utt/sw_0530_2334.utt,136
swb1_dialogact_annot/sw02utt/sw_0204_4698.utt,1071
swb1_dialogact_annot/sw05utt/sw_0563_3458.utt,751
swb1_dialogact_annot/sw08utt/sw_0807_4799.utt,1097
swb1_dialogact_annot/sw11utt/sw_1100_3419.utt,726
swb1_dialogact_annot/sw07utt/sw_0792_3065.utt,501
swb1_dialogact_annot/sw09utt/sw_0928_2234.utt,89
swb1_dialogact_annot/sw03utt/sw_0332_2571.utt,252
swb1_dialogact_annot/sw05utt/sw_0500_3425.utt,730
swb1_dialogact_annot/sw01utt/sw_0151_2772.utt,346
swb1_dialogact_annot/sw09utt/sw_0924_4655.utt,1060
swb1_dialogact_annot/sw11utt/sw_1108_3533.utt,782
swb1_dialogact_annot/sw02utt/sw_0227_3093.utt,523
swb1_dialogact_annot/sw00utt/sw_0097_3798.utt,886
swb1_dialogact_annot/sw10utt/sw_1072_3270.utt,637
swb1_dialogact_annot/sw06utt/sw_0664_3330.utt,672
swb1_dialogact_annot/sw03utt/sw_0336_2603.utt,268
swb1_dialogact_annot/sw05utt/sw_0576_4363.utt,1028
swb1_dialogact_annot/sw10utt/sw_1063_2432.utt,177
swb1_dialogact_annot/sw08utt/sw_0802_3971.utt,927
swb1_dialogact_annot/sw01utt/sw_0188_3251.utt,623
swb1_dialogact_annot/sw10utt/sw_1047_2754.utt,337
swb1_dialogact_annot/sw00utt/sw_0075_4129.utt,975
swb1_dialogact_annot/sw08utt/sw_0882_3554.utt,791
swb1_dialogact_annot/sw05utt/sw_0554_3260.utt,631
swb1_dialogact_annot/sw07utt/sw_0777_2122.utt,52
swb1_dialogact_annot/sw10utt/sw_1070_3013.utt,465
swb1_dialogact_annot/sw02utt/sw_0223_2703.utt,316
swb1_dialogact_annot/sw06utt/sw_0661_3194.utt,583
swb1_dialogact_annot/sw10utt/sw_1029_3774.utt,877
swb1_dialogact_annot/sw04utt/sw_0493_3296.utt,654
swb1_dialogact_annot/sw06utt/sw_0631_4149.utt,982
swb1_dialogact_annot/sw07utt/sw_0715_3092.utt,522
swb1_dialogact_annot/sw01utt/sw_0175_2729.utt,329
swb1_dialogact_annot/sw04utt/sw_0428_3550.utt,789
swb1_dialogact_annot/sw02utt/sw_0272_2479.utt,205
swb1_dialogact_annot/sw05utt/sw_0537_2521.utt,225
swb1_dialogact_annot/sw01utt/sw_0196_3838.utt,901
swb1_dialogact_annot/sw05utt/sw_0556_3317.utt,664
swb1_dialogact_annot/sw04utt/sw_0490_3246.utt,620
swb1_dialogact_annot/sw09utt/sw_0913_3361.utt,692
swb1_dialogact_annot/sw00utt/sw_0042_4060.utt,952
swb1_dialogact_annot/sw09utt/sw_0966_2323.utt,131
swb1_dialogact_annot/sw07utt/sw_0799_3828.utt,899
swb1_dialogact_annot/sw03utt/sw_0331_2488.utt,210
swb1_dialogact_annot/sw05utt/sw_0584_2220.utt,81
swb1_dialogact_annot/sw04utt/sw_0427_3509.utt,769
swb1_dialogact_annot/sw10utt/sw_1034_2924.utt,415
swb1_dialogact_annot/sw06utt/sw_0662_3196.utt,585
swb1_dialogact_annot/sw05utt/sw_0547_3051.utt,490
swb1_dialogact_annot/sw05utt/sw_0565_3523.utt,776
swb1_dialogact_annot/sw01utt/sw_0121_3140.utt,548
swb1_dialogact_annot/sw00utt/sw_0059_4028.utt,940
swb1_dialogact_annot/sw03utt/sw_0369_3584.utt,804
swb1_dialogact_annot/sw09utt/sw_0990_3703.utt,848
swb1_dialogact_annot/sw02utt/sw_0216_2336.utt,137
swb1_dialogact_annot/sw02utt/sw_0296_3202.utt,589
swb1_dialogact_annot/sw08utt/sw_0839_3424.utt,729
swb1_dialogact_annot/sw08utt/sw_0847_3985.utt,930
swb1_dialogact_annot/sw10utt/sw_1025_3250.utt,622
swb1_dialogact_annot/sw08utt/sw_0862_2707.utt,317
swb1_dialogact_annot/sw02utt/sw_0265_2264.utt,103
swb1_dialogact_annot/sw06utt/sw_0672_3453.utt,747
swb1_dialogact_annot/sw05utt/sw_0577_4659.utt,1061
swb1_dialogact_annot/sw01utt/sw_0176_2749.utt,335
swb1_dialogact_annot/sw05utt/sw_0512_3811.utt,894
swb1_dialogact_annot/sw03utt/sw_0379_4483.utt,1039
swb1_dialogact_annot/sw06utt/sw_0678_3845.utt,903
swb1_dialogact_annot/sw01utt/sw_0136_4099.utt,965
swb1_dialogact_annot/sw01utt/sw_0123_3186.utt,577
swb1_dialogact_annot/sw09utt/sw_0947_3118.utt,537
swb1_dialogact_annot/sw04utt/sw_0431_3655.utt,825
swb1_dialogact_annot/sw02utt/sw_0286_2785.utt,354
swb1_dialogact_annot/sw05utt/sw_0578_4796.utt,1096
swb1_dialogact_annot/sw12utt/sw_1209_2836.utt,377
swb1_dialogact_annot/sw08utt/sw_0824_2944.utt,425
swb1_dialogact_annot/sw05utt/sw_0552_3187.utt,578
swb1_dialogact_annot/sw03utt/sw_0300_3268.utt,635
swb1_dialogact_annot/sw05utt/sw_0570_3691.utt,841
swb1_dialogact_annot/sw02utt/sw_0259_2020.utt,9
swb1_dialogact_annot/sw09utt/sw_0901_2418.utt,169
swb1_dialogact_annot/sw07utt/sw_0752_2963.utt,437
swb1_dialogact_annot/sw08utt/sw_0858_2506.utt,219
swb1_dialogact_annot/sw00utt/sw_0073_4049.utt,947
swb1_dialogact_annot/sw05utt/sw_0511_3746.utt,864
swb1_dialogact_annot/sw08utt/sw_0870_2888.utt,402
swb1_dialogact_annot/sw03utt/sw_0351_3207.utt,594
swb1_dialogact_annot/sw04utt/sw_0452_2111.utt,48
swb1_dialogact_annot/sw07utt/sw_0712_3029.utt,476
swb1_dialogact_annot/sw09utt/sw_0908_2844.utt,382
swb1_dialogact_annot/sw08utt/sw_0859_2534.utt,232
swb1_dialogact_annot/sw07utt/sw_0744_2376.utt,153
swb1_dialogact_annot/sw09utt/sw_0945_3076.utt,511
swb1_dialogact_annot/sw05utt/sw_0560_3377.utt,704
swb1_dialogact_annot/sw07utt/sw_0707_2755.utt,338
swb1_dialogact_annot/sw08utt/sw_0832_3265.utt,632
